categoryCode,blockCode,parent,date,score,scoreChangePre,scoreChange,dataType,isTrack,isPpp,industryType
,885960.DDBK,000019.BKDL,2024-10-25,156.8,78.4,78.4,0,0,0,0.0
,885825.DDBK,000019.BKDL,2024-10-25,133.0,26.6,79.8,0,0,0,0.0
,885895.DDBK,000019.BKDL,2024-10-25,93.1,-31.03,-0.0,0,0,0,0.0
,885522.DDBK,000019.BKDL,2024-10-25,73.26,-97.68,-12.21,0,0,0,0.0
,886012.DDBK,000019.BKDL,2024-10-25,33.85,-135.42,-67.71,0,0,0,0.0
,885761.DDBK,000019.BKDL,2024-10-25,19.1,-38.19,-19.09,0,0,0,0.0
,885747.DDBK,000019.BKDL,2024-10-25,0.0,-148.96,0.0,0,0,0,0.0
000023.BKDL,,,2024-10-25,90.43,-56.94,-12.56,1,0,0,
,885932.DDBK,000023.BKDL,2024-10-25,198.61,74.48,-49.66,0,0,0,0.0
,885787.DDBK,000023.BKDL,2024-10-25,144.82,-55.17,-6.9,0,0,0,0.0
,885739.DDBK,000023.BKDL,2024-10-25,142.14,-130.76,5.69,0,0,0,0.0
,885796.DDBK,000023.BKDL,2024-10-25,126.62,22.35,-14.89,0,0,0,0.0
,885729.DDBK,000023.BKDL,2024-10-25,126.31,-56.62,-17.42,0,0,0,0.0
,885740.DDBK,000023.BKDL,2024-10-25,112.42,-56.21,-14.06,0,0,0,0.0
,885802.DDBK,000023.BKDL,2024-10-25,111.16,-244.57,-33.35,0,0,0,0.0
,885742.DDBK,000023.BKDL,2024-10-25,91.2,-197.6,-15.2,0,0,0,0.0
,885869.DDBK,000023.BKDL,2024-10-25,89.79,-34.97,-10.4,0,0,1,0.0
,885873.DDBK,000023.BKDL,2024-10-25,72.41,10.34,-0.0,0,0,0,0.0
,885560.DDBK,000023.BKDL,2024-10-25,48.57,-307.64,-32.39,0,0,0,0.0
,886072.DDBK,000023.BKDL,2024-10-25,44.66,-35.08,-7.97,0,0,0,0.0
,885587.DDBK,000023.BKDL,2024-10-25,22.57,-135.42,-67.71,0,0,0,0.0
000017.BKDL,,,2024-10-25,90.17,-56.81,-9.38,1,1,0,
,885697.DDBK,000017.BKDL,2024-10-25,552.59,336.36,24.02,0,1,0,0.0
,885893.DDBK,000017.BKDL,2024-10-25,219.06,116.83,-14.6,0,1,0,0.0
,886021.DDBK,000017.BKDL,2024-10-25,87.5,-56.17,-9.18,0,1,1,0.0
,885493.DDBK,000017.BKDL,2024-10-25,69.51,-89.38,-39.73,0,1,0,0.0
,885595.DDBK,000017.BKDL,2024-10-25,65.05,-11.38,-4.88,0,1,0,0.0
,885741.DDBK,000017.BKDL,2024-10-25,27.79,-11.12,-11.12,0,1,1,0.0
000013.BKDL,,,2024-10-25,89.98,-28.74,-3.74,1,1,0,
,885743.DDBK,000013.BKDL,2024-10-25,96.78,-12.63,25.25,0,1,0,0.0
,885700.DDBK,000013.BKDL,2024-10-25,95.49,-8.81,-1.47,0,1,0,0.0
,886030.DDBK,000013.BKDL,2024-10-25,87.62,-65.72,-0.0,0,1,0,0.0
,886076.DDBK,000013.BKDL,2024-10-25,86.6,-25.99,-0.0,0,1,0,0.0
,885795.DDBK,000013.BKDL,2024-10-25,82.76,41.38,20.69,0,1,0,0.0
,885566.DDBK,000013.BKDL,2024-10-25,73.15,-6.65,0.0,0,1,0,0.0
,885860.DDBK,000013.BKDL,2024-10-25,67.71,67.71,0.0,0,1,0,0.0
,885884.DDBK,000013.BKDL,2024-10-25,54.17,-40.62,0.0,0,1,0,0.0
,885426.DDBK,000013.BKDL,2024-10-25,31.69,-63.39,-0.0,0,1,0,0.0
000018.BKDL,,,2024-10-25,85.07,-36.86,-2.83,1,1,0,
,885770.DDBK,000018.BKDL,2024-10-25,115.47,-23.1,-17.32,0,1,0,0.0
,885500.DDBK,000018.BKDL,2024-10-25,98.37,-28.11,14.05,0,1,0,0.0
,885562.DDBK,000018.BKDL,2024-10-25,84.93,-39.2,-13.07,0,1,0,0.0
,885494.DDBK,000018.BKDL,2024-10-25,82.92,-23.27,5.82,0,1,0,0.0
,885733.DDBK,000018.BKDL,2024-10-25,62.07,20.69,-20.69,0,1,0,0.0
,885964.DDBK,000018.BKDL,2024-10-25,42.56,-117.04,-31.92,0,1,0,0.0
000010.BKDL,,,2024-10-25,84.03,-85.94,-28.64,1,1,0,
,885899.DDBK,000010.BKDL,2024-10-25,198.61,99.3,-0.0,0,1,0,0.0
,885851.DDBK,000010.BKDL,2024-10-25,106.4,-63.84,-21.28,0,1,0,0.0
,885910.DDBK,000010.BKDL,2024-10-25,99.31,-49.65,24.83,0,1,0,0.0
,885888.DDBK,000010.BKDL,2024-10-25,93.1,-167.58,-55.86,0,1,0,0.0
,885420.DDBK,000010.BKDL,2024-10-25,86.29,-95.37,-28.76,0,1,0,0.0
,885780.DDBK,000010.BKDL,2024-10-25,82.76,-41.37,0.0,0,1,0,0.0
,885543.DDBK,000010.BKDL,2024-10-25,81.93,-59.58,-52.13,0,1,0,0.0
,885406.DDBK,000010.BKDL,2024-10-25,79.8,-79.8,-53.2,0,1,0,0.0
,885911.DDBK,000010.BKDL,2024-10-25,78.4,-19.6,39.2,0,1,0,0.0
,885705.DDBK,000010.BKDL,2024-10-25,78.11,-89.26,-11.15,0,1,0,0.0
,885951.DDBK,000010.BKDL,2024-10-25,78.03,-63.84,0.0,0,1,0,0.0
,885988.DDBK,000010.BKDL,2024-10-25,76.0,-45.6,-60.8,0,1,0,0.0
,885768.DDBK,000010.BKDL,2024-10-25,70.93,-106.4,-0.0,0,1,0,0.0
,885784.DDBK,000010.BKDL,2024-10-25,67.27,-129.74,-16.82,0,1,0,0.0
,885462.DDBK,000010.BKDL,2024-10-25,65.72,-43.81,-21.9,0,1,0,0.0
,885904.DDBK,000010.BKDL,2024-10-25,64.77,-129.53,-64.76,0,1,0,0.0
,885525.DDBK,000010.BKDL,2024-10-25,44.69,-59.58,-14.89,0,1,0,0.0
,885990.DDBK,000010.BKDL,2024-10-25,41.38,-124.13,-41.38,0,1,0,0.0
,885629.DDBK,000010.BKDL,2024-10-25,38.19,-152.78,-19.1,0,1,0,0.0
,886016.DDBK,000010.BKDL,2024-10-25,0.0,-99.31,0.0,0,1,0,0.0
000009.BKDL,,,2024-10-25,79.14,-110.24,-24.03,1,1,0,
,885947.DDBK,000009.BKDL,2024-10-25,159.6,-159.6,-53.2,0,1,0,0.0
,885983.DDBK,000009.BKDL,2024-10-25,127.16,-90.83,-54.5,0,1,0,0.0
,885981.DDBK,000009.BKDL,2024-10-25,124.13,-31.04,31.03,0,1,0,0.0
,885993.DDBK,000009.BKDL,2024-10-25,110.34,-41.38,-55.17,0,1,0,0.0
,885880.DDBK,000009.BKDL,2024-10-25,103.71,-70.71,14.15,0,1,0,0.0
,885927.DDBK,000009.BKDL,2024-10-25,93.1,-77.58,31.03,0,1,0,0.0
,885765.DDBK,000009.BKDL,2024-10-25,89.65,-75.86,-20.69,0,1,0,0.0
,885900.DDBK,000009.BKDL,2024-10-25,85.94,-372.4,-57.29,0,1,0,0.0
,885913.DDBK,000009.BKDL,2024-10-25,82.76,-113.78,-31.03,0,1,0,0.0
,885403.DDBK,000009.BKDL,2024-10-25,81.52,-144.51,-22.23,0,1,0,0.0
,886015.DDBK,000009.BKDL,2024-10-25,76.39,-105.04,-9.55,0,1,0,0.0
,885994.DDBK,000009.BKDL,2024-10-25,75.74,-126.24,-12.63,0,1,0,0.0
,885402.DDBK,000009.BKDL,2024-10-25,74.48,-86.89,-24.83,0,1,0,0.0
,886024.DDBK,000009.BKDL,2024-10-25,74.48,-260.68,0.0,0,1,0,0.0
,885954.DDBK,000009.BKDL,2024-10-25,70.93,-120.59,-7.1,0,1,0,0.0
,885578.DDBK,000009.BKDL,2024-10-25,70.26,-154.59,-70.27,0,1,0,0.0
,885539.DDBK,000009.BKDL,2024-10-25,69.23,-107.42,-38.19,0,1,0,0.0
,886027.DDBK,000009.BKDL,2024-10-25,67.71,-135.42,-22.57,0,1,0,0.0
,885926.DDBK,000009.BKDL,2024-10-25,64.77,-97.14,-32.38,0,1,0,0.0
,885856.DDBK,000009.BKDL,2024-10-25,62.72,-156.8,-7.84,0,1,0,0.0
,885917.DDBK,000009.BKDL,2024-10-25,56.21,-112.42,-35.13,0,1,0,0.0
,885952.DDBK,000009.BKDL,2024-10-25,55.58,-133.4,-22.23,0,1,0,0.0
,885703.DDBK,000009.BKDL,2024-10-25,53.68,-174.46,-13.42,0,1,0,0.0
,885769.DDBK,000009.BKDL,2024-10-25,51.96,-138.57,-17.32,0,1,0,0.0
,885989.DDBK,000009.BKDL,2024-10-25,50.07,-181.51,-18.78,0,1,0,0.0
,885818.DDBK,000009.BKDL,2024-10-25,48.57,-178.11,-0.0,0,1,0,0.0
,885508.DDBK,000009.BKDL,2024-10-25,48.05,-216.23,-24.03,0,1,0,0.0
,885846.DDBK,000009.BKDL,2024-10-25,46.55,-93.1,-46.55,0,1,0,0.0
,885955.DDBK,000009.BKDL,2024-10-25,45.14,-112.85,-22.57,0,1,0,0.0
,886029.DDBK,000009.BKDL,2024-10-25,43.81,-131.44,-0.0,0,1,0,0.0
,885985.DDBK,000009.BKDL,2024-10-25,41.38,-206.89,-41.38,0,1,0,0.0
,886022.DDBK,000009.BKDL,2024-10-25,41.38,-82.75,-31.03,0,1,0,0.0
,886077.DDBK,000009.BKDL,2024-10-25,40.73,-186.2,-52.37,0,1,0,0.0
,885845.DDBK,000009.BKDL,2024-10-25,40.63,-162.5,0.0,0,1,0,0.0
,885879.DDBK,000009.BKDL,2024-10-25,38.06,-184.84,-10.87,0,1,0,0.0
,886028.DDBK,000009.BKDL,2024-10-25,35.47,-35.46,-35.46,0,1,0,0.0
,885838.DDBK,000009.BKDL,2024-10-25,34.64,-173.21,-34.64,0,1,0,0.0
,886051.DDBK,000009.BKDL,2024-10-25,33.85,-152.35,-0.0,0,1,0,0.0
,886025.DDBK,000009.BKDL,2024-10-25,29.79,-208.55,-29.79,0,1,0,0.0
,886056.DDBK,000009.BKDL,2024-10-25,28.65,-200.52,-57.29,0,1,0,0.0
,885490.DDBK,000009.BKDL,2024-10-25,12.21,-183.15,-36.63,0,1,0,0.0
,885661.DDBK,000009.BKDL,2024-10-25,11.82,-165.51,-35.47,0,1,0,0.0
,885805.DDBK,000009.BKDL,2024-10-25,0.0,0.0,0.0,0,1,0,0.0
,885852.DDBK,000009.BKDL,2024-10-25,0.0,-74.48,-74.48,0,1,0,0.0
,885883.DDBK,000009.BKDL,2024-10-25,0.0,-87.62,-43.81,0,1,0,0.0
,886018.DDBK,000009.BKDL,2024-10-25,0.0,-93.1,0.0,0,1,0,0.0
000037.BKDL,,,2024-10-25,72.61,-26.52,-13.48,1,1,0,
,885520.DDBK,000037.BKDL,2024-10-25,68.44,-32.61,-19.25,0,1,1,0.0
,883303.DDBK,000037.BKDL,2024-10-25,62.72,-0.0,-13.72,0,1,0,0.0
,885745.DDBK,000037.BKDL,2024-10-25,60.32,6.56,9.18,0,1,0,0.0
,883300.DDBK,000037.BKDL,2024-10-25,56.93,11.86,18.98,0,1,0,0.0
,883301.DDBK,000037.BKDL,2024-10-25,40.63,-0.0,13.55,0,1,0,0.0
,883302.DDBK,000037.BKDL,2024-10-25,37.62,-18.8,11.29,0,1,0,0.0
,885663.DDBK,000037.BKDL,2024-10-25,29.02,-35.46,6.45,0,1,0,0.0
000022.BKDL,,,2024-10-25,70.93,-32.74,-21.83,1,1,0,
,885931.DDBK,000022.BKDL,2024-10-25,114.58,57.29,-0.0,0,1,0,0.0
,885937.DDBK,000022.BKDL,2024-10-25,106.4,-0.0,0.0,0,1,0,0.0
,885633.DDBK,000022.BKDL,2024-10-25,101.56,-33.86,-0.0,0,1,0,0.0
,885912.DDBK,000022.BKDL,2024-10-25,93.1,0.0,-18.62,0,1,0,0.0
,885650.DDBK,000022.BKDL,2024-10-25,84.64,-16.92,33.86,0,1,0,0.0
,885829.DDBK,000022.BKDL,2024-10-25,74.48,-223.44,0.0,0,1,0,0.0
,885901.DDBK,000022.BKDL,2024-10-25,67.71,11.29,-45.14,0,1,0,0.0
,885882.DDBK,000022.BKDL,2024-10-25,65.33,-65.34,-65.34,0,1,0,0.0
,885551.DDBK,000022.BKDL,2024-10-25,26.6,26.6,0.0,0,1,0,0.0
,885652.DDBK,000022.BKDL,2024-10-25,0.0,-53.2,0.0,0,1,0,0.0
,885903.DDBK,000022.BKDL,2024-10-25,0.0,-53.2,-53.2,0,1,0,0.0
000024.BKDL,,,2024-10-25,59.67,-77.36,-13.26,1,1,0,
,885706.DDBK,000024.BKDL,2024-10-25,89.38,14.9,14.9,0,1,0,0.0
,885812.DDBK,000024.BKDL,2024-10-25,86.89,-136.55,-49.66,0,1,0,0.0
,885811.DDBK,000024.BKDL,2024-10-25,74.48,-0.0,0.0,0,1,0,0.0
,885962.DDBK,000024.BKDL,2024-10-25,74.48,-65.17,0.0,0,1,0,0.0
,885839.DDBK,000024.BKDL,2024-10-25,67.71,-169.27,0.0,0,1,0,0.0
,885877.DDBK,000024.BKDL,2024-10-25,62.07,0.0,0.0,0,1,0,0.0
,885995.DDBK,000024.BKDL,2024-10-25,60.39,-60.39,20.13,0,1,0,0.0
,885573.DDBK,000024.BKDL,2024-10-25,46.55,-23.28,-0.0,0,1,0,0.0
,885967.DDBK,000024.BKDL,2024-10-25,41.38,-96.55,-13.79,0,1,0,0.0
,885505.DDBK,000024.BKDL,2024-10-25,38.19,-76.39,-38.2,0,1,0,0.0
,885808.DDBK,000024.BKDL,2024-10-25,33.85,-33.86,-0.0,0,1,0,0.0
,885863.DDBK,000024.BKDL,2024-10-25,31.69,-31.7,15.84,0,1,0,0.0
,885640.DDBK,000024.BKDL,2024-10-25,0.0,-93.1,-46.55,0,1,0,0.0
,885810.DDBK,000024.BKDL,2024-10-25,0.0,-62.07,-62.07,0,1,0,0.0
000005.BKDL,,,2024-10-25,50.67,-116.53,-35.46,1,1,0,
,885372.DDBK,000005.BKDL,2024-10-25,58.8,-117.6,-0.0,0,1,0,0.0
,885430.DDBK,000005.BKDL,2024-10-25,55.17,-93.79,-38.62,0,1,0,0.0
,885748.DDBK,000005.BKDL,2024-10-25,0.0,-62.07,0.0,0,1,0,0.0
000021.BKDL,,,2024-10-25,45.83,-160.42,-30.56,1,1,0,
,885909.DDBK,000021.BKDL,2024-10-25,68.75,-183.34,-22.92,0,1,0,0.0
,885968.DDBK,000021.BKDL,2024-10-25,39.2,-78.4,-39.2,0,1,0,0.0
,885540.DDBK,000021.BKDL,2024-10-25,32.62,-168.53,-32.62,0,1,0,0.0
000028.BKDL,,,2024-10-24,111.91,-231.55,-34.73,1,1,0,
,885699.DDBK,000028.BKDL,2024-10-24,111.91,-216.11,-34.73,0,1,1,0.0
000018.BKDL,,,2024-10-24,54.82,-197.54,-22.68,1,1,0,
,885500.DDBK,000018.BKDL,2024-10-24,84.32,-337.26,-28.1,0,1,0,0.0
,885733.DDBK,000018.BKDL,2024-10-24,62.07,-186.2,0.0,0,1,0,0.0
,885770.DDBK,000018.BKDL,2024-10-24,57.74,-103.92,-34.64,0,1,0,0.0
,885964.DDBK,000018.BKDL,2024-10-24,53.2,-180.88,-21.28,0,1,0,0.0
,885562.DDBK,000018.BKDL,2024-10-24,52.27,-215.6,-39.2,0,1,0,0.0
,885494.DDBK,000018.BKDL,2024-10-24,45.1,-193.47,-17.45,0,1,0,0.0
000013.BKDL,,,2024-10-24,49.99,-308.66,-44.98,1,1,0,
,885884.DDBK,000013.BKDL,2024-10-24,81.25,-325.0,-13.54,0,1,0,0.0
,886076.DDBK,000013.BKDL,2024-10-24,69.28,-294.46,-43.31,0,1,0,0.0
,886030.DDBK,000013.BKDL,2024-10-24,65.72,-350.49,-65.72,0,1,0,0.0
,885700.DDBK,000013.BKDL,2024-10-24,52.89,-302.62,-44.07,0,1,0,0.0
,885743.DDBK,000013.BKDL,2024-10-24,42.08,-391.33,-54.7,0,1,0,0.0
,885795.DDBK,000013.BKDL,2024-10-24,41.38,-496.53,-20.69,0,1,0,0.0
,885566.DDBK,000013.BKDL,2024-10-24,39.9,-418.95,-39.9,0,1,0,0.0
,885426.DDBK,000013.BKDL,2024-10-24,15.85,-554.64,-47.54,0,1,0,0.0
,885860.DDBK,000013.BKDL,2024-10-24,0.0,-473.96,0.0,0,1,0,0.0
000021.BKDL,,,2024-10-24,49.65,-68.75,-15.28,1,1,0,
,885540.DDBK,000021.BKDL,2024-10-24,48.93,-70.67,-5.43,0,1,0,0.0
,885909.DDBK,000021.BKDL,2024-10-24,45.83,-68.75,-22.92,0,1,0,0.0
,885968.DDBK,000021.BKDL,2024-10-24,0.0,-156.8,-39.2,0,1,0,0.0
000009.BKDL,,,2024-10-24,49.46,-122.96,-21.2,1,1,0,
,885900.DDBK,000009.BKDL,2024-10-24,229.17,114.59,57.29,0,1,0,0.0
,886027.DDBK,000009.BKDL,2024-10-24,157.99,-0.0,0.0,0,1,0,0.0
,886025.DDBK,000009.BKDL,2024-10-24,119.17,59.59,-29.79,0,1,0,0.0
,886077.DDBK,000009.BKDL,2024-10-24,116.38,11.64,11.64,0,1,0,0.0
,885954.DDBK,000009.BKDL,2024-10-24,99.31,-28.37,-14.18,0,1,0,0.0
,885508.DDBK,000009.BKDL,2024-10-24,96.1,-24.03,24.02,0,1,0,0.0
,885927.DDBK,000009.BKDL,2024-10-24,93.1,-62.07,-0.0,0,1,0,0.0
,885952.DDBK,000009.BKDL,2024-10-24,88.93,-0.0,-11.12,0,1,0,0.0
,886051.DDBK,000009.BKDL,2024-10-24,84.64,-67.71,16.93,0,1,0,0.0
,885403.DDBK,000009.BKDL,2024-10-24,81.52,-77.82,-7.41,0,1,0,0.0
,885879.DDBK,000009.BKDL,2024-10-24,76.11,-43.49,5.44,0,1,0,0.0
,885852.DDBK,000009.BKDL,2024-10-24,74.48,-148.96,0.0,0,1,0,0.0
,885983.DDBK,000009.BKDL,2024-10-24,72.66,-109.0,-0.0,0,1,0,0.0
,886015.DDBK,000009.BKDL,2024-10-24,71.62,-62.06,0.0,0,1,0,0.0
,885856.DDBK,000009.BKDL,2024-10-24,70.56,-39.2,0.0,0,1,0,0.0
,885838.DDBK,000009.BKDL,2024-10-24,69.28,-34.65,-17.32,0,1,0,0.0
,886056.DDBK,000009.BKDL,2024-10-24,57.29,-85.94,-0.0,0,1,0,0.0
,885989.DDBK,000009.BKDL,2024-10-24,56.33,-43.81,0.0,0,1,0,0.0
,885769.DDBK,000009.BKDL,2024-10-24,51.96,-69.29,-17.32,0,1,0,0.0
,885880.DDBK,000009.BKDL,2024-10-24,51.85,-108.42,-18.86,0,1,0,0.0
,885913.DDBK,000009.BKDL,2024-10-24,51.72,-62.07,-0.0,0,1,0,0.0
,885994.DDBK,000009.BKDL,2024-10-24,50.49,-75.75,-12.63,0,1,0,0.0
,885917.DDBK,000009.BKDL,2024-10-24,49.18,-63.24,-35.14,0,1,0,0.0
,885846.DDBK,000009.BKDL,2024-10-24,46.55,-139.65,-46.55,0,1,0,0.0
,885955.DDBK,000009.BKDL,2024-10-24,45.14,-135.42,-22.57,0,1,0,0.0
,885883.DDBK,000009.BKDL,2024-10-24,43.81,-219.06,-43.81,0,1,0,0.0
,886029.DDBK,000009.BKDL,2024-10-24,43.81,43.81,43.81,0,1,0,0.0
,885402.DDBK,000009.BKDL,2024-10-24,43.45,-148.96,-24.82,0,1,0,0.0
,885578.DDBK,000009.BKDL,2024-10-24,42.16,-126.47,-70.26,0,1,0,0.0
,885985.DDBK,000009.BKDL,2024-10-24,41.38,-41.38,0.0,0,1,0,0.0
,885993.DDBK,000009.BKDL,2024-10-24,41.38,-137.92,-41.38,0,1,0,0.0
,885845.DDBK,000009.BKDL,2024-10-24,40.63,-108.33,0.0,0,1,0,0.0
,885539.DDBK,000009.BKDL,2024-10-24,35.81,-133.68,-28.64,0,1,0,0.0
,885765.DDBK,000009.BKDL,2024-10-24,34.48,-199.99,-34.48,0,1,0,0.0
,885818.DDBK,000009.BKDL,2024-10-24,32.38,-161.92,16.19,0,1,0,0.0
,885981.DDBK,000009.BKDL,2024-10-24,31.03,-279.3,-31.04,0,1,0,0.0
,885490.DDBK,000009.BKDL,2024-10-24,24.42,-170.94,-12.21,0,1,0,0.0
,885661.DDBK,000009.BKDL,2024-10-24,23.64,-82.76,11.82,0,1,0,0.0
,886022.DDBK,000009.BKDL,2024-10-24,20.69,-124.13,-31.03,0,1,0,0.0
,885703.DDBK,000009.BKDL,2024-10-24,20.13,-127.49,-20.13,0,1,0,0.0
,885805.DDBK,000009.BKDL,2024-10-24,0.0,0.0,0.0,0,1,0,0.0
,885926.DDBK,000009.BKDL,2024-10-24,0.0,-64.77,-32.38,0,1,0,0.0
,885947.DDBK,000009.BKDL,2024-10-24,0.0,-425.6,-53.2,0,1,0,0.0
,886018.DDBK,000009.BKDL,2024-10-24,0.0,-93.1,-93.1,0,1,0,0.0
,886024.DDBK,000009.BKDL,2024-10-24,0.0,-186.2,-111.72,0,1,0,0.0
,886028.DDBK,000009.BKDL,2024-10-24,0.0,-106.4,0.0,0,1,0,0.0
000014.BKDL,,,2024-10-24,49.44,-102.07,-27.11,1,0,0,
,886036.DDBK,000014.BKDL,2024-10-24,66.2,-115.86,-16.56,0,0,0,0.0
,885759.DDBK,000014.BKDL,2024-10-24,49.11,-147.32,-24.55,0,0,0,0.0
,885785.DDBK,000014.BKDL,2024-10-24,47.54,-89.8,-36.98,0,0,0,0.0
,886047.DDBK,000014.BKDL,2024-10-24,33.85,-101.57,-33.86,0,0,0,0.0
,885771.DDBK,000014.BKDL,2024-10-24,32.38,-80.96,-32.39,0,0,0,0.0
,885454.DDBK,000014.BKDL,2024-10-24,24.83,-82.75,-24.82,0,0,0,0.0
000027.BKDL,,,2024-10-24,47.19,-195.88,-39.18,1,0,0,
,885871.DDBK,000027.BKDL,2024-10-24,159.6,-79.8,-26.6,0,0,0,0.0
,886064.DDBK,000027.BKDL,2024-10-24,119.7,0.0,13.3,0,0,0,0.0
,885467.DDBK,000027.BKDL,2024-10-24,101.27,-182.93,-52.26,0,0,0,0.0
,886000.DDBK,000027.BKDL,2024-10-24,99.31,-165.51,-33.1,0,0,0,0.0
,886067.DDBK,000027.BKDL,2024-10-24,98.3,-189.03,-52.93,0,0,0,0.0
,885974.DDBK,000027.BKDL,2024-10-24,97.15,-161.91,-97.15,0,0,0,0.0
,885999.DDBK,000027.BKDL,2024-10-24,94.93,-138.73,-65.71,0,0,0,0.0
,886066.DDBK,000027.BKDL,2024-10-24,93.1,-310.33,-46.55,0,0,0,0.0
,885662.DDBK,000027.BKDL,2024-10-24,88.27,-160.0,-33.1,0,0,0,0.0
,885834.DDBK,000027.BKDL,2024-10-24,83.3,-166.6,-39.2,0,0,0,0.0
,886035.DDBK,000027.BKDL,2024-10-24,81.75,-108.99,-36.33,0,0,0,0.0
,886061.DDBK,000027.BKDL,2024-10-24,70.93,-204.92,-43.35,0,0,0,0.0
,885766.DDBK,000027.BKDL,2024-10-24,66.61,-145.32,-12.11,0,0,0,0.0
,885736.DDBK,000027.BKDL,2024-10-24,66.13,-180.98,-34.8,0,0,0,0.0
,885431.DDBK,000027.BKDL,2024-10-24,62.15,-176.58,-32.55,0,0,0,0.0
,885997.DDBK,000027.BKDL,2024-10-24,56.69,-154.31,-42.51,0,0,0,0.0
,885545.DDBK,000027.BKDL,2024-10-24,55.06,-110.13,-28.98,0,0,0,0.0
,885564.DDBK,000027.BKDL,2024-10-24,50.37,-298.64,-50.38,0,0,0,0.0
,885945.DDBK,000027.BKDL,2024-10-24,48.36,-77.39,-19.35,0,0,0,0.0
,885775.DDBK,000027.BKDL,2024-10-24,48.31,-261.69,-40.26,0,0,0,0.0
,885461.DDBK,000027.BKDL,2024-10-24,40.77,-144.07,-24.47,0,0,0,0.0
,885943.DDBK,000027.BKDL,2024-10-24,39.2,-156.8,-78.4,0,0,0,0.0
,885861.DDBK,000027.BKDL,2024-10-24,35.47,-159.6,-17.73,0,0,0,0.0
,886001.DDBK,000027.BKDL,2024-10-24,29.79,-148.96,-29.79,0,0,0,0.0
,885886.DDBK,000027.BKDL,2024-10-24,22.57,-338.55,-45.14,0,0,0,0.0
,885902.DDBK,000027.BKDL,2024-10-24,0.0,-196.0,-39.2,0,0,0,0.0
000026.BKDL,,,2024-10-24,47.17,-132.45,-20.87,1,1,0,
,885898.DDBK,000026.BKDL,2024-10-24,65.72,-197.15,0.0,0,1,0,0.0
,885965.DDBK,000026.BKDL,2024-10-24,55.4,-147.73,-36.93,0,1,0,0.0
,885840.DDBK,000026.BKDL,2024-10-24,54.14,-93.51,-22.96,0,1,0,0.0
,885642.DDBK,000026.BKDL,2024-10-24,50.62,-141.0,-18.08,0,1,0,0.0
,885611.DDBK,000026.BKDL,2024-10-24,24.5,-142.1,-4.9,0,1,0,0.0
000003.BKDL,,,2024-10-24,46.6,-138.98,-14.98,1,0,0,
,885975.DDBK,000003.BKDL,2024-10-24,100.65,-80.52,-20.13,0,0,0,0.0
,885333.DDBK,000003.BKDL,2024-10-24,90.58,-120.78,-40.26,0,0,0,0.0
,885942.DDBK,000003.BKDL,2024-10-24,80.52,-147.62,-26.84,0,0,0,0.0
,885866.DDBK,000003.BKDL,2024-10-24,78.4,-107.8,-29.4,0,0,0,0.0
,886034.DDBK,000003.BKDL,2024-10-24,74.48,-173.79,-74.48,0,0,0,0.0
,885966.DDBK,000003.BKDL,2024-10-24,60.8,-45.6,-60.8,0,0,0,0.0
,885976.DDBK,000003.BKDL,2024-10-24,56.7,-136.59,-15.46,0,0,0,0.0
,885887.DDBK,000003.BKDL,2024-10-24,48.14,-186.91,-2.83,0,0,0,0.0
,886041.DDBK,000003.BKDL,2024-10-24,45.6,-142.88,-12.16,0,0,0,0.0
,886013.DDBK,000003.BKDL,2024-10-24,44.56,-159.15,-22.28,0,0,0,0.0
,885452.DDBK,000003.BKDL,2024-10-24,43.68,-165.51,-18.39,0,0,0,0.0
,885757.DDBK,000003.BKDL,2024-10-24,43.27,-169.97,-30.9,0,0,0,0.0
,885842.DDBK,000003.BKDL,2024-10-24,42.56,-117.04,-10.64,0,0,0,0.0
,886023.DDBK,000003.BKDL,2024-10-24,38.52,-89.89,-25.69,0,0,0,0.0
,885933.DDBK,000003.BKDL,2024-10-24,22.23,-77.82,-33.35,0,0,0,0.0
000025.BKDL,,,2024-10-24,46.5,-157.44,-29.37,1,0,0,
,886037.DDBK,000025.BKDL,2024-10-24,108.62,-124.13,-31.03,0,0,0,0.0
,885940.DDBK,000025.BKDL,2024-10-24,88.67,-53.2,-35.46,0,0,0,0.0
,885556.DDBK,000025.BKDL,2024-10-24,63.73,-143.38,-23.89,0,0,0,0.0
,885574.DDBK,000025.BKDL,2024-10-24,58.94,-283.99,-58.94,0,0,0,0.0
,885783.DDBK,000025.BKDL,2024-10-24,47.71,-135.18,-23.85,0,0,0,0.0
,885998.DDBK,000025.BKDL,2024-10-24,45.14,-180.56,0.0,0,0,0,0.0
,885312.DDBK,000025.BKDL,2024-10-24,43.94,-125.23,-21.97,0,0,0,0.0
,885868.DDBK,000025.BKDL,2024-10-24,33.47,-58.58,-33.48,0,0,0,0.0
,886043.DDBK,000025.BKDL,2024-10-24,0.0,-392.0,-117.6,0,0,0,0.0
000033.BKDL,,,2024-10-24,44.62,-173.76,-31.32,1,0,0,
,886008.DDBK,000033.BKDL,2024-10-24,75.32,-133.89,0.0,0,0,0,0.0
,885930.DDBK,000033.BKDL,2024-10-24,74.48,-165.51,-41.38,0,0,0,0.0
,886057.DDBK,000033.BKDL,2024-10-24,56.06,-88.09,-36.04,0,0,0,0.0
,885941.DDBK,000033.BKDL,2024-10-24,55.17,-156.32,-25.75,0,0,0,0.0
