buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-08-04,2025-08-05,603767.XSHG,中马传动,接力低弱转1,18.669950738916242,246.38,0.0,19.07,1.96,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.05% / 10d avg=+1.90% (阈值 -7%/-4%)
2025-08-08,2025-08-11,603059.XSHG,倍加洁,方向内绿盘低吸前3名,-9.548706659328577,387.38,318.62,0.0,-10.03,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier3 20d 兜底: avg=-6.58%≤-3% n=5 (5d/10d 数据不足)
2025-08-11,2025-08-12,002148.XSHE,北纬科技,方向内绿盘低吸前3名,28.65168539325842,265.53,235.52,0.0,-5.92,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 5d 单窗口保守: avg=-9.55%≤-7% n=1 (10d n<2)
2025-08-12,2025-08-13,002418.XSHE,康盛股份,接力低弱转1,0.47505938242280443,460.52,0.0,4.37,0.24,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier2 10d 单窗口正向 (avg=+6.91% > -4%)
2025-08-15,2025-08-18,600410.XSHG,华胜天成,接力低弱转1,10.588235294117654,327.06,0.0,159.57,5.0,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+0.48% / 10d avg=+5.62% (阈值 -7%/-5%)
2025-08-18,2025-08-19,603002.XSHG,宏昌电子,接力低弱转1,0.9840098400984099,307.59,0.0,40.09,3.3,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+5.53% / 10d avg=+9.70% (阈值 -8%/-5%)
2025-08-21,2025-08-22,600361.XSHG,创新新材,接力低弱转1,-4.365904365904361,570.63,0.0,43.06,1.91,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,True,Tier1 双窗口未一致: 5d avg=+5.79% / 10d avg=+4.02% (阈值 -7%/-4%)
2025-08-21,2025-08-22,002476.XSHE,宝莫股份,接力低弱转1,-0.8802816901408383,324.14,0.0,3.35,0.18,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+5.79% / 10d avg=+4.02% (阈值 -7%/-4%)
2025-08-22,2025-08-25,300730.XSHE,科创信息,孕线低吸,10.95686663361426,178.62,111.78,0.0,-6.84,强方向 + 孕线 + 低吸分达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2025-08-28,2025-08-29,605303.XSHG,园林股份,绿断低吸,-9.979633401222,338.36,381.42,0.0,-9.99,绿断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)"
