date,blockCode,score,scoreChangePre,scoreChange,dataType,industryType,isTrack,isPpp
2024-09-05,980365.ZHBK,53.95,-15.25,-31.67,2,1,0,0
2024-09-05,980338.ZHBK,53.75,7.68,-23.03,2,1,0,0
2024-09-05,980476.ZHBK,53.2,5.32,-26.6,2,1,0,0
2024-09-05,980756.ZHBK,52.14,7.45,-7.44,2,1,0,0
2024-09-05,980346.ZHBK,49.65,-0.0,-8.28,2,1,0,0
2024-09-05,980355.ZHBK,48.41,-11.17,-0.0,2,0,0,0
2024-09-05,980474.ZHBK,47.12,-106.91,-47.11,2,1,0,0
2024-09-05,980374.ZHBK,45.83,-0.0,-17.19,2,0,0,0
2024-09-05,980357.ZHBK,44.8,-49.0,-21.0,2,0,0,0
2024-09-05,980364.ZHBK,43.48,-58.91,-40.68,2,1,0,0
2024-09-05,980475.ZHBK,42.97,42.97,-14.32,2,1,0,0
2024-09-05,980343.ZHBK,42.73,-36.63,-30.53,2,0,0,0
2024-09-05,980378.ZHBK,41.88,-83.75,-29.91,2,1,0,0
2024-09-05,980363.ZHBK,34.99,-24.99,-10.0,2,1,0,0
2024-09-05,980368.ZHBK,32.03,-32.04,-40.05,2,1,0,0
2024-09-05,980371.ZHBK,31.29,-6.26,-6.26,2,1,0,0
2024-09-05,980362.ZHBK,25.25,-28.4,-18.93,2,1,0,0
2024-09-05,980360.ZHBK,22.57,-7.52,-22.57,2,1,0,0
2024-09-05,980477.ZHBK,22.57,-22.57,-22.57,2,1,0,0
2024-09-05,980348.ZHBK,21.28,-63.84,-10.64,2,0,0,0
2024-09-05,980473.ZHBK,17.12,-51.37,-34.25,2,1,0,0
2024-09-05,980341.ZHBK,16.93,-28.21,-11.28,2,1,0,0
2024-09-05,980352.ZHBK,16.93,-16.92,-50.78,2,1,0,0
2024-09-05,980750.ZHBK,16.67,-38.91,-0.0,2,1,0,0
2024-09-05,980339.ZHBK,16.07,-58.95,-5.36,2,1,0,0
2024-09-05,980336.ZHBK,13.07,-39.2,0.0,2,1,0,0
2024-09-05,980335.ZHBK,8.56,-0.0,-8.56,2,1,0,0
2024-09-05,980351.ZHBK,0.0,0.0,-67.71,2,1,0,0
2024-09-05,980379.ZHBK,0.0,-53.2,0.0,2,1,0,0
