categoryCode,blockCode,parent,dataType,industryType,tradeDate,categoryType,num,directionNum,numChange,prePctChangeRate,isTrack,isPpp
,886009.DDBK,000031.BKDL,0,0,2024-09-26,,10.01,,10.01,0.62,0,0
,885908.DDBK,000031.BKDL,0,0,2024-09-26,,10.01,,0.01,0.89,0,0
,885957.DDBK,000031.BKDL,0,0,2024-09-26,,10.01,,-10.0,1.42,0,0
,886042.DDBK,000031.BKDL,0,0,2024-09-26,,10.01,,10.01,0.3,0,0
,886048.DDBK,000031.BKDL,0,0,2024-09-26,,10.01,,10.01,0.83,0,0
000027.BKDL,,,,,2024-09-26,1.0,30.06,,-19.97,0.98,0,0
,885545.DDBK,000027.BKDL,0,0,2024-09-26,,30.04,,20.04,0.75,0,0
,885997.DDBK,000027.BKDL,0,0,2024-09-26,,30.03,,20.02,0.98,0,0
,885945.DDBK,000027.BKDL,0,0,2024-09-26,,20.02,,20.02,0.98,0,0
,885736.DDBK,000027.BKDL,0,0,2024-09-26,,20.02,,20.02,0.79,0,0
,886061.DDBK,000027.BKDL,0,0,2024-09-26,,20.02,,20.02,0.86,0,0
,885431.DDBK,000027.BKDL,0,0,2024-09-26,,10.03,,-9.98,0.83,0,0
,885834.DDBK,000027.BKDL,0,0,2024-09-26,,10.01,,10.01,0.89,0,0
,885871.DDBK,000027.BKDL,0,0,2024-09-26,,10.01,,10.01,0.69,0,0
000009.BKDL,,,,,2024-09-26,2.0,30.05,,-100.03,1.33,1,0
,885402.DDBK,000009.BKDL,0,0,2024-09-26,,20.02,,0.0,1.72,1,0
,885539.DDBK,000009.BKDL,0,0,2024-09-26,,10.02,,-30.0,1.35,1,0
,885765.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,-20.0,1.38,1,0
,885403.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,-10.0,1.53,1,0
,885927.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,0.0,2.1,1,0
,885917.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,10.01,1.57,1,0
,885989.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,-10.0,1.71,1,0
,886056.DDBK,000009.BKDL,0,0,2024-09-26,,10.01,,-20.01,1.79,1,0
000026.BKDL,,,,,2024-09-26,2.0,20.06,,-39.97,1.12,1,0
,885642.DDBK,000026.BKDL,0,0,2024-09-26,,10.03,,-29.99,1.49,1,0
,885840.DDBK,000026.BKDL,0,0,2024-09-26,,10.03,,0.02,0.82,1,0
000011.BKDL,,,,,2024-09-26,2.0,20.05,,-80.02,1.17,1,0
,885563.DDBK,000011.BKDL,0,0,2024-09-26,,10.02,,-19.99,1.16,1,0
,885823.DDBK,000011.BKDL,0,0,2024-09-26,,10.01,,-20.02,1.0,1,0
000037.BKDL,,,,,2024-09-26,2.0,20.03,,-110.09,1.08,1,0
,885520.DDBK,000037.BKDL,0,0,2024-09-26,,20.03,,-70.05,1.02,1,1
,885745.DDBK,000037.BKDL,0,0,2024-09-26,,10.01,,-70.06,1.27,1,0
000016.BKDL,,,,,2024-09-26,1.0,20.02,,-80.05,1.42,0,0
,885568.DDBK,000016.BKDL,0,0,2024-09-26,,20.02,,-30.03,1.69,0,0
,885844.DDBK,000016.BKDL,0,0,2024-09-26,,20.02,,10.01,1.37,0,0
,885956.DDBK,000016.BKDL,0,0,2024-09-26,,10.01,,-40.02,1.41,0,0
000018.BKDL,,,,,2024-09-26,2.0,10.01,,-30.02,1.13,1,0
,885494.DDBK,000018.BKDL,0,0,2024-09-26,,10.01,,-10.0,1.26,1,0
000029.BKDL,,,,,2024-09-26,1.0,10.01,,-20.01,0.84,0,0
,885675.DDBK,000029.BKDL,0,0,2024-09-26,,10.01,,10.01,0.78,0,0
000021.BKDL,,,,,2024-09-26,2.0,10.01,,-10.0,1.59,1,0
,885909.DDBK,000021.BKDL,0,0,2024-09-26,,10.01,,0.0,1.53,1,0
000028.BKDL,,,,,2024-09-26,2.0,10.01,,-10.0,0.34,1,0
,885699.DDBK,000028.BKDL,0,0,2024-09-26,,10.01,,-10.0,0.34,1,1
000036.BKDL,,,,,2024-09-26,1.0,10.01,,0.0,0.92,0,0
,885544.DDBK,000036.BKDL,0,0,2024-09-26,,10.01,,0.0,0.94,0,0
000008.BKDL,,,,,2024-09-26,2.0,10.01,,-20.02,1.15,1,0
,885428.DDBK,000008.BKDL,0,0,2024-09-26,,10.01,,0.0,1.25,1,0
000015.BKDL,,,,,2024-09-25,2.0,280.22,,160.09,3.67,1,0
,885620.DDBK,000015.BKDL,0,0,2024-09-25,,100.08,,70.05,4.34,1,0
,885456.DDBK,000015.BKDL,0,0,2024-09-25,,80.07,,30.01,4.83,1,0
,885570.DDBK,000015.BKDL,0,0,2024-09-25,,70.06,,50.04,5.69,1,0
,885413.DDBK,000015.BKDL,0,0,2024-09-25,,70.05,,40.02,3.19,1,0
,885835.DDBK,000015.BKDL,0,0,2024-09-25,,60.04,,60.04,3.45,1,0
,885814.DDBK,000015.BKDL,0,0,2024-09-25,,40.04,,40.04,4.77,1,0
,885623.DDBK,000015.BKDL,0,0,2024-09-25,,40.03,,40.03,3.37,1,0
,885767.DDBK,000015.BKDL,0,0,2024-09-25,,20.02,,20.02,5.31,1,0
,885749.DDBK,000015.BKDL,0,0,2024-09-25,,10.01,,10.01,3.74,1,0
,885657.DDBK,000015.BKDL,0,0,2024-09-25,,10.0,,10.0,2.85,1,0
000017.BKDL,,,,,2024-09-25,2.0,270.22,,200.12,3.54,1,0
,886021.DDBK,000017.BKDL,0,0,2024-09-25,,270.22,,200.12,3.52,1,1
,885595.DDBK,000017.BKDL,0,0,2024-09-25,,50.05,,30.03,3.54,1,0
,885741.DDBK,000017.BKDL,0,0,2024-09-25,,40.04,,30.03,3.91,1,1
,885493.DDBK,000017.BKDL,0,0,2024-09-25,,20.02,,10.01,3.31,1,0
000038.BKDL,,,,,2024-09-25,2.0,230.2,,160.13,3.79,1,0
,885694.DDBK,000038.BKDL,0,0,2024-09-25,,170.15,,120.1,3.69,1,1
,883304.DDBK,000038.BKDL,0,0,2024-09-25,,80.07,,60.05,4.26,1,0
000010.BKDL,,,,,2024-09-25,2.0,190.15,,100.02,3.35,1,0
,885420.DDBK,000010.BKDL,0,0,2024-09-25,,60.05,,-0.04,3.45,1,0
,885705.DDBK,000010.BKDL,0,0,2024-09-25,,50.05,,30.02,3.29,1,0
,885784.DDBK,000010.BKDL,0,0,2024-09-25,,40.01,,-0.04,3.35,1,0
,885990.DDBK,000010.BKDL,0,0,2024-09-25,,20.02,,10.0,3.3,1,0
,885951.DDBK,000010.BKDL,0,0,2024-09-25,,20.01,,-0.01,3.68,1,0
,886016.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,-0.01,4.07,1,0
,885911.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,0.0,3.73,1,0
,885851.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,10.01,3.56,1,0
,885988.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,-0.01,3.12,1,0
,885768.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,10.01,3.29,1,0
,885899.DDBK,000010.BKDL,0,0,2024-09-25,,10.01,,10.01,3.07,1,0
000012.BKDL,,,,,2024-09-25,1.0,180.13,,79.99,3.07,0,0
,885418.DDBK,000012.BKDL,0,0,2024-09-25,,60.04,,50.01,2.99,0,0
,885779.DDBK,000012.BKDL,0,0,2024-09-25,,50.03,,40.01,2.74,0,0
,885890.DDBK,000012.BKDL,0,0,2024-09-25,,30.02,,20.01,2.79,0,0
,885797.DDBK,000012.BKDL,0,0,2024-09-25,,30.02,,20.01,3.0,0,0
,885709.DDBK,000012.BKDL,0,0,2024-09-25,,30.02,,19.99,2.92,0,0
,885918.DDBK,000012.BKDL,0,0,2024-09-25,,30.02,,20.01,2.72,0,0
,885950.DDBK,000012.BKDL,0,0,2024-09-25,,30.01,,20.0,3.3,0,0
,885788.DDBK,000012.BKDL,0,0,2024-09-25,,30.01,,9.95,3.5,0,0
,885934.DDBK,000012.BKDL,0,0,2024-09-25,,30.0,,30.0,2.77,0,0
,885497.DDBK,000012.BKDL,0,0,2024-09-25,,20.02,,20.02,3.32,0,0
,885816.DDBK,000012.BKDL,0,0,2024-09-25,,20.02,,20.02,2.75,0,0
,885586.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,20.01,2.75,0,0
,885820.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,20.01,2.8,0,0
,886046.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,20.01,3.42,0,0
,885480.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,10.0,2.22,0,0
,886060.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,20.01,3.17,0,0
,885876.DDBK,000012.BKDL,0,0,2024-09-25,,20.01,,20.01,3.39,0,0
,885772.DDBK,000012.BKDL,0,0,2024-09-25,,10.01,,-10.01,2.31,0,0
,885791.DDBK,000012.BKDL,0,0,2024-09-25,,10.01,,10.01,3.22,0,0
,886014.DDBK,000012.BKDL,0,0,2024-09-25,,10.01,,10.01,3.08,0,0
,885603.DDBK,000012.BKDL,0,0,2024-09-25,,10.01,,10.01,2.91,0,0
,885615.DDBK,000012.BKDL,0,0,2024-09-25,,10.01,,10.01,2.95,0,0
000006.BKDL,,,,,2024-09-25,1.0,180.1,,110.03,3.05,0,0
,885806.DDBK,000006.BKDL,0,0,2024-09-25,,140.08,,90.03,2.93,0,1
,885376.DDBK,000006.BKDL,0,0,2024-09-25,,30.02,,30.02,3.42,0,0
,885502.DDBK,000006.BKDL,0,0,2024-09-25,,30.01,,20.0,3.18,0,0
,885980.DDBK,000006.BKDL,0,0,2024-09-25,,20.02,,10.01,2.56,0,0
,885923.DDBK,000006.BKDL,0,0,2024-09-25,,20.01,,-0.01,2.71,0,0
,886058.DDBK,000006.BKDL,0,0,2024-09-25,,20.0,,20.0,1.53,0,0
000023.BKDL,,,,,2024-09-25,1.0,170.12,,100.04,3.55,0,0
,885869.DDBK,000023.BKDL,0,0,2024-09-25,,50.03,,20.0,3.69,0,1
,885787.DDBK,000023.BKDL,0,0,2024-09-25,,40.03,,40.03,2.9,0,0
,885729.DDBK,000023.BKDL,0,0,2024-09-25,,30.02,,20.01,3.34,0,0
,885802.DDBK,000023.BKDL,0,0,2024-09-25,,20.02,,0.0,2.68,0,0
,885560.DDBK,000023.BKDL,0,0,2024-09-25,,20.02,,20.02,4.12,0,0
,886072.DDBK,000023.BKDL,0,0,2024-09-25,,10.01,,10.01,3.94,0,0
,885740.DDBK,000023.BKDL,0,0,2024-09-25,,10.01,,0.0,3.7,0,0
,885742.DDBK,000023.BKDL,0,0,2024-09-25,,10.0,,10.0,3.3,0,0
,885739.DDBK,000023.BKDL,0,0,2024-09-25,,10.0,,10.0,2.47,0,0
000003.BKDL,,,,,2024-09-25,1.0,160.1,,59.98,2.97,0,0
,885452.DDBK,000003.BKDL,0,0,2024-09-25,,90.06,,70.04,2.84,0,0
,886041.DDBK,000003.BKDL,0,0,2024-09-25,,70.05,,40.02,2.91,0,0
,885976.DDBK,000003.BKDL,0,0,2024-09-25,,60.02,,29.99,2.63,0,0
,885757.DDBK,000003.BKDL,0,0,2024-09-25,,50.05,,10.01,2.82,0,0
,885866.DDBK,000003.BKDL,0,0,2024-09-25,,40.04,,40.04,3.81,0,0
,886013.DDBK,000003.BKDL,0,0,2024-09-25,,40.03,,10.0,2.65,0,0
,885887.DDBK,000003.BKDL,0,0,2024-09-25,,40.03,,30.02,2.74,0,0
,886023.DDBK,000003.BKDL,0,0,2024-09-25,,30.02,,30.02,2.63,0,0
,885842.DDBK,000003.BKDL,0,0,2024-09-25,,20.01,,20.01,2.49,0,0
,885933.DDBK,000003.BKDL,0,0,2024-09-25,,20.01,,20.01,2.86,0,0
,885333.DDBK,000003.BKDL,0,0,2024-09-25,,10.01,,-0.01,3.11,0,0
,885942.DDBK,000003.BKDL,0,0,2024-09-25,,10.01,,-10.01,2.24,0,0
,885966.DDBK,000003.BKDL,0,0,2024-09-25,,10.01,,10.01,4.04,0,0
000034.BKDL,,,,,2024-09-25,1.0,140.1,,59.98,2.92,0,0
,885728.DDBK,000034.BKDL,0,0,2024-09-25,,90.06,,19.98,2.86,0,0
,886019.DDBK,000034.BKDL,0,0,2024-09-25,,50.03,,19.99,2.99,0,0
,886031.DDBK,000034.BKDL,0,0,2024-09-25,,40.02,,29.99,2.98,0,0
,886074.DDBK,000034.BKDL,0,0,2024-09-25,,30.03,,30.03,3.24,0,0
,886068.DDBK,000034.BKDL,0,0,2024-09-25,,20.01,,20.01,3.43,0,0
,886062.DDBK,000034.BKDL,0,0,2024-09-25,,10.0,,10.0,2.86,0,0
000004.BKDL,,,,,2024-09-25,2.0,140.1,,70.01,3.17,1,0
,885521.DDBK,000004.BKDL,0,0,2024-09-25,,50.04,,40.03,2.99,1,0
,885514.DDBK,000004.BKDL,0,0,2024-09-25,,30.02,,20.01,3.44,1,0
,885827.DDBK,000004.BKDL,0,0,2024-09-25,,30.01,,20.0,3.07,1,0
,885849.DDBK,000004.BKDL,0,0,2024-09-25,,20.01,,20.01,3.2,1,0
,885472.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,10.01,2.83,1,0
,885832.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,10.01,3.41,1,0
,885617.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,-0.02,2.94,1,0
,885744.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,-10.01,3.12,1,0
,885487.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,-10.01,2.22,1,0
,885894.DDBK,000004.BKDL,0,0,2024-09-25,,10.01,,0.0,3.36,1,0
,885924.DDBK,000004.BKDL,0,0,2024-09-25,,10.0,,10.0,3.3,1,0
000035.BKDL,,,,,2024-09-25,2.0,140.09,,90.03,3.46,1,0
,885531.DDBK,000035.BKDL,0,0,2024-09-25,,50.03,,40.01,3.54,1,0
,885710.DDBK,000035.BKDL,0,0,2024-09-25,,40.04,,10.01,3.94,1,0
,885921.DDBK,000035.BKDL,0,0,2024-09-25,,40.02,,30.0,3.3,1,0
,885641.DDBK,000035.BKDL,0,0,2024-09-25,,20.02,,20.02,3.46,1,0
,885789.DDBK,000035.BKDL,0,0,2024-09-25,,20.02,,10.01,3.86,1,0
,886007.DDBK,000035.BKDL,0,0,2024-09-25,,20.01,,20.01,4.56,1,0
,886032.DDBK,000035.BKDL,0,0,2024-09-25,,10.01,,0.0,4.18,1,0
,886004.DDBK,000035.BKDL,0,0,2024-09-25,,10.0,,-0.01,2.23,1,0
,885928.DDBK,000035.BKDL,0,0,2024-09-25,,10.0,,-0.01,4.69,1,0
,885958.DDBK,000035.BKDL,0,0,2024-09-25,,10.0,,10.0,4.78,1,0
,885311.DDBK,000035.BKDL,0,0,2024-09-25,,10.0,,-0.01,2.32,1,0
,886010.DDBK,000035.BKDL,0,0,2024-09-25,,10.0,,10.0,3.15,1,0
000037.BKDL,,,,,2024-09-25,2.0,130.12,,80.06,4.1,1,0
,885520.DDBK,000037.BKDL,0,0,2024-09-25,,90.08,,40.02,4.04,1,1
,885745.DDBK,000037.BKDL,0,0,2024-09-25,,80.07,,50.04,4.26,1,0
,883302.DDBK,000037.BKDL,0,0,2024-09-25,,20.01,,10.0,4.2,1,0
,883300.DDBK,000037.BKDL,0,0,2024-09-25,,20.01,,10.0,4.3,1,0
,885663.DDBK,000037.BKDL,0,0,2024-09-25,,10.01,,0.0,3.85,1,0
,883303.DDBK,000037.BKDL,0,0,2024-09-25,,10.01,,10.01,4.31,1,0
000033.BKDL,,,,,2024-09-25,1.0,130.11,,80.05,3.33,0,0
,885517.DDBK,000033.BKDL,0,0,2024-09-25,,50.05,,40.04,2.98,0,0
,886002.DDBK,000033.BKDL,0,0,2024-09-25,,40.04,,30.03,2.71,0,0
,885941.DDBK,000033.BKDL,0,0,2024-09-25,,30.03,,-0.01,3.0,0,0
,885619.DDBK,000033.BKDL,0,0,2024-09-25,,30.02,,20.01,3.19,0,0
,885929.DDBK,000033.BKDL,0,0,2024-09-25,,30.01,,30.01,3.64,0,0
,886057.DDBK,000033.BKDL,0,0,2024-09-25,,20.02,,10.01,3.06,0,0
,885427.DDBK,000033.BKDL,0,0,2024-09-25,,20.02,,0.0,3.38,0,0
,885786.DDBK,000033.BKDL,0,0,2024-09-25,,10.01,,10.01,2.77,0,0
,886008.DDBK,000033.BKDL,0,0,2024-09-25,,10.01,,10.01,3.27,0,0
,885537.DDBK,000033.BKDL,0,0,2024-09-25,,10.01,,10.01,3.14,0,0
,885930.DDBK,000033.BKDL,0,0,2024-09-25,,10.0,,10.0,3.57,0,0
000009.BKDL,,,,,2024-09-25,2.0,130.08,,80.03,3.27,1,0
,885539.DDBK,000009.BKDL,0,0,2024-09-25,,40.02,,30.01,3.24,1,0
,886056.DDBK,000009.BKDL,0,0,2024-09-25,,30.02,,20.01,4.05,1,0
,885765.DDBK,000009.BKDL,0,0,2024-09-25,,30.01,,30.01,2.89,1,0
,885402.DDBK,000009.BKDL,0,0,2024-09-25,,20.02,,10.01,2.72,1,0
,885403.DDBK,000009.BKDL,0,0,2024-09-25,,20.01,,10.0,3.4,1,0
,885880.DDBK,000009.BKDL,0,0,2024-09-25,,20.01,,10.0,3.26,1,0
,885989.DDBK,000009.BKDL,0,0,2024-09-25,,20.01,,10.0,3.07,1,0
,885927.DDBK,000009.BKDL,0,0,2024-09-25,,10.01,,0.0,3.15,1,0
,886015.DDBK,000009.BKDL,0,0,2024-09-25,,10.01,,10.01,3.16,1,0
,885838.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,-0.01,3.99,1,0
,885856.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,3.03,1,0
,885879.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,3.23,1,0
,885952.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,2.95,1,0
,885703.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,3.27,1,0
,886077.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,3.71,1,0
,885661.DDBK,000009.BKDL,0,0,2024-09-25,,10.0,,10.0,3.64,1,0
000011.BKDL,,,,,2024-09-25,2.0,100.07,,80.03,3.36,1,0
,885823.DDBK,000011.BKDL,0,0,2024-09-25,,30.03,,20.02,3.62,1,0
,885412.DDBK,000011.BKDL,0,0,2024-09-25,,30.02,,20.0,3.53,1,0
,885563.DDBK,000011.BKDL,0,0,2024-09-25,,30.01,,30.01,3.49,1,0
,885690.DDBK,000011.BKDL,0,0,2024-09-25,,30.01,,30.01,3.03,1,0
,885854.DDBK,000011.BKDL,0,0,2024-09-25,,10.01,,10.01,3.63,1,0
,885992.DDBK,000011.BKDL,0,0,2024-09-25,,10.01,,0.0,3.76,1,0
,885919.DDBK,000011.BKDL,0,0,2024-09-25,,10.01,,10.01,3.53,1,0
,885555.DDBK,000011.BKDL,0,0,2024-09-25,,10.01,,10.01,3.55,1,0
,885410.DDBK,000011.BKDL,0,0,2024-09-25,,10.0,,10.0,3.76,1,0
000016.BKDL,,,,,2024-09-25,1.0,100.07,,40.0,2.81,0,0
,885568.DDBK,000016.BKDL,0,0,2024-09-25,,50.05,,10.01,3.05,0,0
,885956.DDBK,000016.BKDL,0,0,2024-09-25,,50.03,,30.01,1.98,0,0
,885459.DDBK,000016.BKDL,0,0,2024-09-25,,30.02,,10.0,2.31,0,0
,885378.DDBK,000016.BKDL,0,0,2024-09-25,,20.0,,-0.03,2.49,0,0
,886039.DDBK,000016.BKDL,0,0,2024-09-25,,10.01,,10.01,3.3,0,0
,886017.DDBK,000016.BKDL,0,0,2024-09-25,,10.01,,10.01,3.08,0,0
,885844.DDBK,000016.BKDL,0,0,2024-09-25,,10.01,,-20.02,2.2,0,0
,885881.DDBK,000016.BKDL,0,0,2024-09-25,,10.0,,10.0,2.19,0,0
000007.BKDL,,,,,2024-09-25,2.0,90.07,,30.0,2.89,1,0
,885915.DDBK,000007.BKDL,0,0,2024-09-25,,50.04,,9.99,2.49,1,0
,885782.DDBK,000007.BKDL,0,0,2024-09-25,,10.01,,10.01,4.46,1,0
,885478.DDBK,000007.BKDL,0,0,2024-09-25,,10.01,,10.01,2.7,1,0
,885386.DDBK,000007.BKDL,0,0,2024-09-25,,10.01,,0.0,3.39,1,0
,885758.DDBK,000007.BKDL,0,0,2024-09-25,,10.01,,-10.02,2.26,1,0
,885991.DDBK,000007.BKDL,0,0,2024-09-25,,10.0,,10.0,2.73,1,0
000025.BKDL,,,,,2024-09-25,1.0,90.06,,29.99,2.91,0,0
,885556.DDBK,000025.BKDL,0,0,2024-09-25,,50.03,,20.0,2.94,0,0
,885783.DDBK,000025.BKDL,0,0,2024-09-25,,30.02,,10.0,2.85,0,0
,885312.DDBK,000025.BKDL,0,0,2024-09-25,,30.01,,-20.05,2.7,0,0
,885940.DDBK,000025.BKDL,0,0,2024-09-25,,20.01,,20.01,1.94,0,0
,885574.DDBK,000025.BKDL,0,0,2024-09-25,,10.0,,-10.02,2.61,0,0
000026.BKDL,,,,,2024-09-25,2.0,60.03,,9.96,3.18,1,0
,885642.DDBK,000026.BKDL,0,0,2024-09-25,,40.02,,30.0,3.05,1,0
,885611.DDBK,000026.BKDL,0,0,2024-09-25,,30.0,,19.99,2.79,1,0
,885840.DDBK,000026.BKDL,0,0,2024-09-25,,10.01,,-20.03,3.31,1,0
000031.BKDL,,,,,2024-09-25,1.0,60.02,,29.98,3.26,0,0
,885756.DDBK,000031.BKDL,0,0,2024-09-25,,30.01,,20.0,3.37,0,0
,885362.DDBK,000031.BKDL,0,0,2024-09-25,,20.02,,-10.01,2.68,0,0
,885957.DDBK,000031.BKDL,0,0,2024-09-25,,20.01,,20.01,2.93,0,0
,886050.DDBK,000031.BKDL,0,0,2024-09-25,,20.01,,20.01,3.36,0,0
,885977.DDBK,000031.BKDL,0,0,2024-09-25,,10.01,,10.01,2.26,0,0
,885908.DDBK,000031.BKDL,0,0,2024-09-25,,10.0,,10.0,3.88,0,0
,885790.DDBK,000031.BKDL,0,0,2024-09-25,,10.0,,10.0,2.49,0,0
,886073.DDBK,000031.BKDL,0,0,2024-09-25,,10.0,,10.0,3.39,0,0
000027.BKDL,,,,,2024-09-25,1.0,50.03,,-20.06,3.12,0,0
,885564.DDBK,000027.BKDL,0,0,2024-09-25,,20.01,,9.99,3.09,0,0
,885431.DDBK,000027.BKDL,0,0,2024-09-25,,20.01,,-10.02,3.1,0,0
,885997.DDBK,000027.BKDL,0,0,2024-09-25,,10.01,,0.0,3.23,0,0
,886066.DDBK,000027.BKDL,0,0,2024-09-25,,10.01,,10.01,3.71,0,0
,886067.DDBK,000027.BKDL,0,0,2024-09-25,,10.01,,-0.01,3.18,0,0
,885943.DDBK,000027.BKDL,0,0,2024-09-25,,10.0,,10.0,1.97,0,0
,885545.DDBK,000027.BKDL,0,0,2024-09-25,,10.0,,-0.01,2.8,0,0
,885662.DDBK,000027.BKDL,0,0,2024-09-25,,10.0,,-10.02,2.21,0,0
000018.BKDL,,,,,2024-09-25,2.0,40.03,,-0.02,3.33,1,0
,885494.DDBK,000018.BKDL,0,0,2024-09-25,,20.01,,-20.03,3.32,1,0
,885562.DDBK,000018.BKDL,0,0,2024-09-25,,10.01,,10.01,3.11,1,0
,885500.DDBK,000018.BKDL,0,0,2024-09-25,,10.01,,10.01,3.63,1,0
000013.BKDL,,,,,2024-09-25,2.0,40.03,,40.03,3.06,1,0
,885700.DDBK,000013.BKDL,0,0,2024-09-25,,40.03,,40.03,3.02,1,0
,885795.DDBK,000013.BKDL,0,0,2024-09-25,,10.01,,10.01,3.03,1,0
,885743.DDBK,000013.BKDL,0,0,2024-09-25,,10.01,,10.01,2.81,1,0
,886030.DDBK,000013.BKDL,0,0,2024-09-25,,10.01,,10.01,3.53,1,0
,886076.DDBK,000013.BKDL,0,0,2024-09-25,,10.0,,10.0,2.55,1,0
000024.BKDL,,,,,2024-09-25,2.0,40.03,,30.01,3.54,1,0
,885505.DDBK,000024.BKDL,0,0,2024-09-25,,20.02,,20.02,4.07,1,0
,885967.DDBK,000024.BKDL,0,0,2024-09-25,,10.01,,10.01,4.0,1,0
,885962.DDBK,000024.BKDL,0,0,2024-09-25,,10.01,,0.0,3.11,1,0
,885573.DDBK,000024.BKDL,0,0,2024-09-25,,10.0,,10.0,4.2,1,0
000032.BKDL,,,,,2024-09-25,1.0,30.03,,30.03,3.4,0,0
,885598.DDBK,000032.BKDL,0,0,2024-09-25,,30.03,,30.03,3.4,0,1
,885905.DDBK,000032.BKDL,0,0,2024-09-25,,20.02,,20.02,3.23,0,1
,885906.DDBK,000032.BKDL,0,0,2024-09-25,,10.01,,10.01,3.13,0,1
000014.BKDL,,,,,2024-09-25,1.0,30.03,,-20.04,2.83,0,0
,885759.DDBK,000014.BKDL,0,0,2024-09-25,,10.01,,-20.02,2.23,0,0
,886036.DDBK,000014.BKDL,0,0,2024-09-25,,10.01,,10.01,2.05,0,0
,885785.DDBK,000014.BKDL,0,0,2024-09-25,,10.01,,-0.02,3.08,0,0
,885454.DDBK,000014.BKDL,0,0,2024-09-25,,10.01,,-10.01,2.92,0,0
000008.BKDL,,,,,2024-09-25,2.0,30.03,,20.01,3.28,1,0
,885428.DDBK,000008.BKDL,0,0,2024-09-25,,10.01,,10.01,6.48,1,0
,885423.DDBK,000008.BKDL,0,0,2024-09-25,,10.01,,0.0,2.35,1,0
,885914.DDBK,000008.BKDL,0,0,2024-09-25,,10.01,,10.01,4.74,1,0
000029.BKDL,,,,,2024-09-25,1.0,30.02,,-10.04,3.48,0,0
,885738.DDBK,000029.BKDL,0,0,2024-09-25,,20.02,,0.0,3.49,0,0
,885800.DDBK,000029.BKDL,0,0,2024-09-25,,10.0,,10.0,2.94,0,0
000001.BKDL,,,,,2024-09-25,2.0,30.02,,20.0,3.39,1,0
,885973.DDBK,000001.BKDL,0,0,2024-09-25,,20.01,,20.01,3.89,1,0
,885355.DDBK,000001.BKDL,0,0,2024-09-25,,10.01,,-0.01,3.11,1,0
,885530.DDBK,000001.BKDL,0,0,2024-09-25,,10.01,,10.01,2.9,1,0
,885552.DDBK,000001.BKDL,0,0,2024-09-25,,10.0,,-0.02,3.46,1,0
000021.BKDL,,,,,2024-09-25,2.0,20.01,,10.0,3.14,1,0
,885909.DDBK,000021.BKDL,0,0,2024-09-25,,10.01,,0.0,3.05,1,0
,885540.DDBK,000021.BKDL,0,0,2024-09-25,,10.0,,10.0,3.22,1,0
000028.BKDL,,,,,2024-09-25,2.0,20.01,,9.98,0.56,1,0
,885699.DDBK,000028.BKDL,0,0,2024-09-25,,20.01,,9.98,0.56,1,1
000022.BKDL,,,,,2024-09-25,2.0,10.01,,10.01,3.68,1,0
,885633.DDBK,000022.BKDL,0,0,2024-09-25,,10.01,,10.01,3.83,1,0
000036.BKDL,,,,,2024-09-25,1.0,10.01,,0.0,3.87,0,0
,885544.DDBK,000036.BKDL,0,0,2024-09-25,,10.01,,0.0,3.87,0,0
000005.BKDL,,,,,2024-09-25,2.0,10.01,,10.01,3.72,1,0
